6209;Czy w tej sytuacji wolno Ci ominąć widoczny samochód z prawej strony?;;;;T;1A5433.mp4;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W13
6210;Czy w tej sytuacji masz prawo ominąć poprzedzający cię pojazd?;;;;N;1A5434.mp4;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W13
6211;Czy masz prawo używać świateł do jazdy dziennej, gdy jedziesz po zmierzchu dobrze oświetloną drogą?;;;;N;1A601.mp4;PODSTAWOWY;1;B,C,D,B1,C1,D1;W14
6213;Czy w tej sytuacji masz prawo używać świateł drogowych?;;;;N;1A603.mp4;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W14
6214;Czy w tej sytuacji masz prawo wyłączyć światła zewnętrzne pojazdu?;;;;N;1A605.mp4;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W14
6216;Czy jadąc z włączonymi światłami mijania, w intensywnym deszczu ograniczającym widoczność, masz prawo używać świateł przeciwmgłowych przednich?;;;;T;1A610.jpg;PODSTAWOWY;1;B,C,D,B1,C1,D1;W14
6217;Czy masz prawo użyć sygnału dźwiękowego, by ostrzec innych przed bezpośrednim niebezpieczeństwem?;;;;T;1A613.jpg;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W14
6218;Czy w czasie postoju pojazdu w nocy na nieoświetlonej jezdni masz obowiązek używać świateł pozycyjnych lub postojowych?;;;;T;1A615.jpg;PODSTAWOWY;1;B,C,D,T,B1,C1,D1;W14
6220;"Czy stojąc przez kilka minut bez ruchu w zatorze drogowym (""korku""), pomiędzy innymi pojazdami na tym samym pasie ruchu, masz prawo wyłączyć światła?";;;;T;1A617.jpg;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W14
6222;Czy w tej sytuacji masz prawo używać świateł drogowych?;;;;N;1A622.mp4;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W14
6223;Czy w tej sytuacji masz obowiązek zmienić światła drogowe na światła mijania?;;;;T;1A623.mp4;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W14
6224;Czy w tej sytuacji masz prawo używać świateł do jazdy dziennej?;;;;N;1A625.mp4;PODSTAWOWY;1;B,C,D,T,B1,C1,D1;W14
6225;Czy w tej sytuacji masz obowiązek zmienić światła drogowe na światła mijania?;;;;T;1A626.mp4;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W14
6226;Czy obowiązek używania świateł mijania w pojeździe dotyczy tylko okresu zimowego?;;;;N;1A651.jpg;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W14
6227;Czy w czasie postoju pojazdu w nocy na nieoświetlonej jezdni masz obowiązek używać świateł pozycyjnych lub postojowych?;;;;T;1A652.jpg;PODSTAWOWY;1;A,AM,A1,A2;W14
6228;Czy kierując pojazdem masz obowiązek stale zachowywać szczególną ostrożność?;;;;N;1B101.jpg;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6229;Czy podczas kierowania pojazdem we mgle masz obowiązek zachowywać szczególną ostrożność?;;;;T;1B103.mp4;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6230;Czy podczas kierowania pojazdem masz obowiązek stale zachowywać ostrożność?;;;;T;1B104.mp4;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6232;Czy w tej sytuacji powinieneś zastosować zasadę ograniczonego zaufania?;;;;T;1B107.mp4;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6233;Czy kierując pojazdem od zmierzchu do świtu masz obowiązek stale zachowywać szczególną ostrożność?;;;;N;1B109.jpg;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6234;Czy wyprzedzając ten samochód masz obowiązek zachować szczególną ostrożność?;;;;T;1B110.mp4;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6235;Czy w tej sytuacji, przed wyprzedzeniem rowerzysty, masz obowiązek użyć sygnału dźwiękowego?;;;;N;1B113.mp4;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6237;Czy w tej sytuacji wjeżdżając na posesję masz obowiązek ustąpić pierwszeństwa pieszemu?;;;;T;1B117.mp4;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6238;Czy na tym placu masz obowiązek ustąpić pierwszeństwa pieszym?;;;;T;1B118.mp4;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6240;Czy na drodze za tym znakiem zawsze masz obowiązek ustąpić pierwszeństwa pieszym?;;;;T;1B120.jpg;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6241;Czy w tej sytuacji masz obowiązek zachować szczególną ostrożność?;;;;N;1B122.mp4;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6242;Czy zawsze masz obowiązek zachowywać szczególną ostrożność, gdy przejeżdżasz obok autobusu szkolnego?;;;;T;1B123.jpg;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6243;Czy na tej drodze zawsze masz obowiązek ustąpić pierwszeństwa pieszemu?;;;;N;1B124.jpg;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6244;Czy w tej sytuacji powinieneś zachować szczególną ostrożność?;;;;T;1B125.mp4;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6245;Czy w tej sytuacji możesz kontynuować jazdę na wprost bez zmiany prędkości?;;;;N;1B126.mp4;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6246;Czy w tej sytuacji masz obowiązek zachować szczególną ostrożność?;;;;T;1B128.mp4;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6247;Czy na drodze za tym znakiem masz obowiązek ustąpić pierwszeństwa pieszemu idącemu środkiem jezdni?;;;;T;1B129.jpg;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6248;Czy w tej sytuacji masz obowiązek zastosować zasadę ograniczonego zaufania?;;;;T;1B130.mp4;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6250;Czy w tej sytuacji powinieneś uważnie obserwować zachowanie pieszej?;;;;T;1B201.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W16
6251;Czy w tej sytuacji, zachowując szczególną ostrożność, masz prawo wjechać na przejście dla pieszych?;;;;N;1B202.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W16
6252;Czy w tej sytuacji masz obowiązek zmniejszyć prędkość, a w razie potrzeby zatrzymać pojazd?;;;;T;1B203.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W16
6253;Czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa pieszemu, który zamierza wejść na jezdnię?;;;;N;1B204.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W16
6254;Czy przejeżdżając przez kałużę, powinieneś zmniejszyć prędkość tak, aby uniknąć ochlapania pieszych?;;;;T;1B211.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W16
6255;Czy w tej sytuacji masz obowiązek zastosować zasadę ograniczonego zaufania?;;;;T;1B213.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W16
6257;Czy w tej sytuacji masz prawo użyć sygnału dźwiękowego?;;;;N;1B216.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W16
6258;Czy w tej sytuacji powinieneś zastosować zasadę ograniczonego zaufania?;;;;T;1B218.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W16
6259;Czy w tej sytuacji możesz spodziewać się wtargnięcia pieszego na jezdnię?;;;;T;1B221.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W16
6260;Czy w tej sytuacji masz obowiązek umożliwić pieszemu przejście przez jezdnię?;;;;T;1B222.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W16
6261;Czy w tej sytuacji masz prawo przejechać przez przejście dla pieszych bez zmniejszania prędkości?;;;;N;1B223.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W16
6263;Czy w tej sytuacji masz obowiązek zachować szczególną ostrożność?;;;;T;1B302.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W17
6264;Czy w tej sytuacji, skręcając w lewo, masz obowiązek ustąpić pierwszeństwa rowerzyście jadącemu na wprost?;;;;T;1B303.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W17
6265;Czy w tej sytuacji skręcając w lewo masz pierwszeństwo przed rowerzystą jadącym na wprost?;;;;N;1B304.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W17
6266;Czy w tej sytuacji podczas wyprzedzania wolno Ci wjechać pomiędzy jadące w kolumnie rowery?;;;;N;1B305.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W17
6267;Czy w tej sytuacji wyprzedzanie rowerzysty jest zabronione?;;;;N;1B309.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W17
6269;Czy kierujący rowerem może wyprzedzać jadące powoli pojazdy z ich prawej strony?;;;;T;1B311.jpg;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W17
6270;Czy w tej sytuacji możesz wyprzedzić rowerzystę z zachowaniem odstępu 0,5 m?;;;;N;1B312.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W17
6271;Czy w tej sytuacji wyprzedzanie rowerzysty z zachowaniem odstępu około 0,5 m jest zabronione?;;;;T;1B313.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W17
6272;Czy w tej sytuacji musisz zastosować zasadę ograniczonego zaufania?;;;;T;1B315.jpg;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W17
6273;Czy w tej sytuacji, widząc zachowanie rowerzystów, masz obowiązek się zatrzymać?;;;;N;1B316.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W17
6275;Czy w tej sytuacji przejeżdżając obok rowerzysty musisz zachować szczególną ostrożność?;;;;T;1B358.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W17
6278;Czy w tej sytuacji możesz wjechać na przejazd z zachowaniem szczególnej ostrożności?;;;;N;1B401.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W18
6279;Czy w tej sytuacji możesz przejechać przez przejazd kolejowy bez zatrzymania?;;;;T;1B403.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W18
6280;Czy w tej sytuacji możesz wjechać na przejazd kolejowy?;;;;N;1B405.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W18
6281;Czy postój pojazdu bezpośrednio za widocznym słupkiem wskaźnikowym jest zabroniony?;;;;T;1B406.jpg;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W18
6282;Czy w tej sytuacji masz prawo zaparkować pojazd po prawej stronie na chodniku bezpośrednio przed przejazdem kolejowym?;;;;N;1B407.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W18
6283;Czy w tej sytuacji masz prawo ominąć zaporę i wjechać na przejazd kolejowy po upewnieniu się, że nie nadjeżdża pociąg?;;;;N;1B408.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W18
6286;Czy w tej sytuacji wolno Ci wjechać na przejazd kolejowy?;;;;N;1B413.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W18
6287;Czy jako kierujący możesz oddalić się od pojazdu, którego silnik jest w ruchu?;;;;N;1B419.jpg;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W15
6290;Czy w tej sytuacji masz obowiązek zatrzymać się przed przejazdem kolejowym?;;;;T;1B423.mp4;PODSTAWOWY;3;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W18
6292;Czy jako uczestnik wypadku drogowego, w którym są ranni, po wezwaniu służb ratunkowych masz prawo oddalić się z miejsca zdarzenia?;;;;N;1C101.jpg;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W19
6293;Czy uczestnicząc w wypadku drogowym, w którym są zabici, po zawiadomieniu służb ratunkowych masz obowiązek pozostać na miejscu wypadku?;;;;T;1C102.jpg;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W19
6294;Czy jako uczestnik wypadku drogowego, w którym są ranni, masz prawo usunąć pojazd z miejsca zdarzenia, aby nie tamować ruchu?;;;;N;1C103.jpg;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W19
6295;Czy jako uczestnik wypadku drogowego, w którym są ranni, masz obowiązek pozostawić pojazd w miejscu zdarzenia?;;;;T;1C104.jpg;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W19
6296;Czy jako uczestnik wypadku drogowego, w którym nie ma zabitych lub rannych, masz obowiązek wezwać Policję?;;;;N;1C105.jpg;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W19
6297;Czy jako uczestnik wypadku drogowego, w którym nie ma zabitych lub rannych, masz obowiązek niezwłocznie usunąć pojazd z miejsca zdarzenia?;;;;T;1C106.jpg;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W19
6298;Czy jako uczestnik wypadku drogowego, w którym są ranni, masz obowiązek wezwać służby ratunkowe oraz udzielić niezbędnej pomocy poszkodowanym?;;;;T;1C107.jpg;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W19
6299;Czy jako uczestnik wypadku drogowego masz obowiązek podać swoje dane personalne na żądanie innej osoby, która brała w nim udział?;;;;T;1C108.jpg;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W19
6300;Czy zatrzymując na drodze ekspresowej pojazd, który uległ awarii, masz obowiązek włączyć światła awaryjne, a w razie, gdy nie jest w nie wyposażony - światła pozycyjne?;;;;T;1C109.jpg;PODSTAWOWY;1;A,B,C,D,A1,A2,C1,D1;W19
6301;Czy postąpisz właściwie umieszczając ostrzegawczy trójkąt odblaskowy w odległości 30-50 m za pojazdem, który uległ awarii na drodze ekspresowej?;;;;N;1C110.jpg;PODSTAWOWY;1;B,C,D,C1,D1;W19
6302;Czy na autostradzie masz obowiązek włączyć światła awaryjne unieruchomionego z powodu wypadku pojazdu, którym kierujesz?;;;;T;1C111.jpg;PODSTAWOWY;1;B,C,D,C1,D1;W19
6303;Czy w tej sytuacji, podczas postoju na drodze poza obszarem zabudowanym uszkodzonego pojazdu, masz obowiązek umieścić za nim ostrzegawczy trójkąt odblaskowy w odległości 150 m?;;;;N;1C113.jpg;PODSTAWOWY;1;B,C,D,B1,C1,D1;W19
6304;Czy w tej sytuacji, podczas postoju uszkodzonego pojazdu poza obszarem zabudowanym, masz obowiązek umieścić ostrzegawczy trójkąt odblaskowy bezpośrednio za pojazdem lub na nim ?;;;;N;1C114.jpg;PODSTAWOWY;1;B,C,D,B1,C1,D1;W19
6305;Czy podczas postoju uszkodzonego pojazdu na drodze twardej poza obszarem zabudowanym musisz pozostawić włączone światła mijania?;;;;N;1C115.jpg;PODSTAWOWY;1;B,C,D,T,B1,C1,D1;W19
6306;Czy w tej sytuacji masz obowiązek sygnalizować postój widocznego z dostatecznej odległości, uszkodzonego pojazdu, na drodze, która nie jest drogą ekspresową?;;;;N;1C116.jpg;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W19
6307;Czy masz obowiązek odpowiednio sygnalizować postój uszkodzonego pojazdu na powierzchni wyłączonej z ruchu?;;;;T;1C117.jpg;PODSTAWOWY;1;A,B,C,D,AM,A1,A2,B1,C1,D1;W19
6308;Czy w tej sytuacji, w przypadku unieruchomienia pojazdu z powodu awarii, masz obowiązek niezwłocznie usunąć go z przejazdu, a jeśli jest to niemożliwe, ostrzec o zagrożeniu kierującego pojazdem szynowym?;;;;T;1C119.jpg;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W19
6309;Czy w tej sytuacji masz obowiązek niezwłocznie usunąć pojazd z przejazdu tramwajowego?;;;;T;1C120.mp4;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W19
6310;Czy uczestnicząc w wypadku drogowym masz obowiązek podać dane właściciela pojazdu na żądanie innej osoby uczestniczącej w tym wypadku?;;;;T;1C121.jpg;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W19
6311;Czy uczestnicząc w wypadku drogowym, masz obowiązek podać dane dotyczące umowy odpowiedzialności cywilnej pojazdu, gdy żąda tego inna osoba, która bierze udział w zdarzeniu?;;;;T;1C122.jpg;PODSTAWOWY;1;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W19
6312;Czy w przypadku unieruchomienia na autostradzie kierowanego przez siebie pojazdu, masz obowiązek to sygnalizować, umieszczając 100 m za nim ostrzegawczy trójkąt odblaskowy?;;;;T;1C124.jpg;PODSTAWOWY;1;B,C,D,C1,D1;W19
6314;Czy podczas holowania pojazdu wolno Ci używać świateł awaryjnych?;;;;N;1C127.jpg;PODSTAWOWY;1;B,C,D,B1,C1,D1;W19
6315;Czy masz prawo zabezpieczyć miejsce wypadku, do którego dojechałeś, ustawiając odpowiednio swój samochód i włączając światła awaryjne?;;;;T;1C128.jpg;PODSTAWOWY;1;B,C,D,B1,C1,D1;W19
6316;Czy spożycie amfetaminy może zwiększać skłonność kierowcy do ryzykownych i agresywnych zachowań?;;;;T;1C206.jpg;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W20
6317;Czy zażycie leków uspokajających i nasennych, może zaburzać u kierującego kontrolę toru jazdy?;;;;T;1C207.jpg;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W20
6318;Czy spożyty alkohol wpływa na zmianę pola widzenia kierującego pojazdem?;;;;T;;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W20
6320;"Czy substancje psychoaktywne (m. in. ""dopalacze"") wpływają na zdolność bezpiecznego kierowania pojazdem nawet przez najbardziej doświadczonych kierowców?";;;;T;1C222.jpg;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W20
6321;Czy w każdym przypadku, po zażyciu leku przepisanego przez lekarza, możesz kierować pojazdem?;;;;N;1C223.jpg;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W20
6322;Czy zamierzając kierować pojazdem po zażyciu leków, powinieneś upewnić się, że nie mają one negatywnego wpływu na twój stan psychofizyczny?;;;;T;1C225.jpg;PODSTAWOWY;2;A,B,C,D,T,AM,A1,A2,B1,C1,D1;W20
6323;Czy powinieneś kontynuować jazdę, jeżeli podczas pokonywania długiej trasy zaczynasz odczuwać zmęczenie i senność?;;;;N;1C280.jpg;PODSTAWOWY;2;A,B,C,D,A1,A2,C1,D1;W20
6324;Z jaką maksymalną dopuszczalną prędkością możesz jechać samochodem osobowym na drodze za tym znakiem?;90 km/h.;100 km/h.;110 km/h.;A;2A101.jpg;SPECJALISTYCZNY;3;B;B1
6327;Ile wynosi maksymalna dopuszczalna prędkość samochodu osobowego na drodze za tym znakiem?;80 km/h.;90 km/h.;100 km/h.;C;2A104.jpg;SPECJALISTYCZNY;3;B;B1
6328;Kiedy na obszarze zabudowanym obowiązuje dopuszczalna prędkość 50 km/h?;Od zmierzchu do świtu.;Od godziny 23.00 do 5.00.;Od godziny 5.00 do 23.00.;C;2A106.jpg;SPECJALISTYCZNY;3;B,B1;B1
6329;W jakich godzinach na obszarze zabudowanym obowiązuje dopuszczalna prędkość 60 km/h?;Od 23.00 do 5.00.;Od 22.00 do 6.00.;Od 5.00 do 23.00.;A;2A107.jpg;SPECJALISTYCZNY;3;B,B1;B1
6330;Jakiej prędkości nie możesz przekraczać na obszarze zabudowanym, holując samochodem osobowym inny pojazd silnikowy?;30 km/h.;40 km/h.;50 km/h w godzinach 5.00-23.00 i 60 km/h w godzinach 23.00-5.00.;A;2A110.jpg;SPECJALISTYCZNY;3;B;B1
6331;Z jaką maksymalną dopuszczalną prędkością możesz jechać kierując samochodem osobowym na drodze ekspresowej jednojezdniowej?;90 km/h.;100 km/h.;110 km/h.;B;2A111.jpg;SPECJALISTYCZNY;3;B;B1
6333;Z jaką maksymalną dopuszczalną prędkością możesz jechać na drodze za tym znakiem?;Do 50 km/h.;Do 30 km/h.;Do 20 km/h.;C;2A113.jpg;SPECJALISTYCZNY;3;B,B1;B1
6336;Jak powinien być ustawiony zagłówek?;Tak, aby jego górna część znajdowała się na wysokości czubka głowy.;Tak, aby jego górna część znajdowała się powyżej czubka głowy.;Tak, aby jego górna część znajdowała się na wysokości szyi.;A;2A205.jpg;SPECJALISTYCZNY;3;B;B2
6337;Jaką funkcję spełnia system przeciwblokujący (ABS)?;Skraca drogę hamowania w każdych warunkach.;Zapobiega zerwaniu przyczepności opon podczas przyspieszania.;Ułatwia omijanie przeszkód w czasie hamowania.;C;2A208.jpg;SPECJALISTYCZNY;3;B,B1;B2
6338;Jak osiągnąć najkrótszą drogę hamowania pojazdem wyposażonym w układ przeciwblokujący (ABS)?;Hamując pulsacyjnie.;Delikatnie wciskając pedał hamulca.;Maksymalnie wciskając pedał hamulca.;C;2A209.jpg;SPECJALISTYCZNY;3;B,B1;B2
6339;Jaką funkcję spełnia układ przeciwblokujący (ABS) stosowany w pojazdach?;Ułatwia zmianę toru jazdy w czasie hamowania.;W każdych warunkach skraca drogę hamowania.;Zapobiega zerwaniu przyczepności kół napędowych podczas rozpędzania pojazdu.;A;2A212.jpg;SPECJALISTYCZNY;3;B,B1;B2
6340;Jaką funkcję spełniają poduszki powietrzne?;Zmniejszają uszkodzenia pojazdu podczas zderzenia.;Zapewniają pełną ochronę kierującego i pasażerów podczas zderzenia.;Zmniejszają obrażenia ciała, jakim może ulec kierujący i pasażerowie w wyniku zderzenia.;C;;SPECJALISTYCZNY;3;B,B1;B2
6344;Czy podczas jazdy w takich warunkach drogowych powinieneś korzystać z pasów bezpieczeństwa?;Nie, gdy  poruszam się z niewielką prędkością.;Tak, w każdym przypadku.;Tak, ale tylko w przypadku jazdy z prędkością  większą niż 50 km/h.;B;2A280.jpg;SPECJALISTYCZNY;3;B,B1;B2
6346;Jak, w przybliżeniu, wzrasta długość drogi hamowania pojazdu przy dwukrotnie większej prędkości?;Czterokrotnie.;Trzykrotnie.;Dwukrotnie.;A;2B104.jpg;SPECJALISTYCZNY;3;B,B1;B3
6347;Jaki minimalny odstęp od pojazdu poprzedzającego powinieneś zachować, stojąc w tunelu, w zatorze drogowym tzw korku?;3 m.;5 m.;7 m.;B;2B105.jpg;SPECJALISTYCZNY;3;B,B1;B3
6349;Na co, przede wszystkim, powinieneś zwrócić uwagę podczas wymijania innego pojazdu?;Na prawidłowe ułożenie rąk na kierownicy.;Na pojazdy jadące za tobą.;Na zachowanie bezpiecznego odstępu.;C;2B107.jpg;SPECJALISTYCZNY;3;B,B1;B3
6350;Jaki odstęp powinieneś zachować jadąc za innym pojazdem?;Uzależniony wyłącznie od twoich umiejętności i doświadczenia.;Niezbędny do uniknięcia zderzenia w razie hamowania lub zatrzymania się poprzedzającego pojazdu.;Wynoszący co najmniej dwie długości twojego pojazdu niezależnie od prędkości i warunków panujących na drodze.;B;2B108.jpg;SPECJALISTYCZNY;3;B,B1;B3
6351;Od czego, w szczególności, zależy bezpieczny odstęp, który powinieneś zachować w tej sytuacji?;Od prędkości, z jaką jedziesz.;Od mocy silnika w pojeździe.;Od szerokości jezdni.;A;2B109.jpg;SPECJALISTYCZNY;3;B,B1;B3
6352;Czego możesz się spodziewać podczas gwałtownego hamowania w takich warunkach drogowych?;Zwiększonej przyczepności kół do jezdni.;Zwiększonej siły tarcia.;Zmniejszonej przyczepności kół do jezdni.;C;2B180.jpg;SPECJALISTYCZNY;3;B,B1;B3
6353;Czego możesz spodziewać się wjeżdżając na most oznaczony tym znakiem?;Zalegającego śniegu i zasp.;Obfitych opadów śniegu.;Oszronienia jezdni lub gołoledzi, nawet jeśli nie występują na innych odcinkach drogi.;C;2B201.jpg;SPECJALISTYCZNY;3;B,B1;B4
6354;Czego powinieneś się spodziewać skręcając na oblodzonym skrzyżowaniu?;Niepogorszonej przyczepności, jeżeli jedziesz z dopuszczalną prędkością.;Zmniejszonej przyczepności kół do nawierzchni, utrudniającej skręcanie.;Niepogorszonej przyczepności, jeśli pojazd wyposażony jest w system przeciwblokujący (ABS).;B;2B202.jpg;SPECJALISTYCZNY;3;B,B1;B4
6355;Czego możesz spodziewać się na tak oznakowanej drodze?;Bezkolizyjnego przepustu pod drogą dla dzikich zwierząt.;Dzikich zwierząt przebiegających przez drogę.;Zwierząt pędzonych przez drogę.;B;2B204.jpg;SPECJALISTYCZNY;3;B,B1;B4
6356;Jak utrzymasz właściwy tor jazdy, gdy poruszasz się drogą ekspresową w gęstej mgle?;Uwzględniając znaki poziome wyznaczające pasy ruchu.;Obserwując znaki pionowe.;Obserwując wskazania nawigacji satelitarnej.;A;2B205.jpg;SPECJALISTYCZNY;3;B;B4
6357;Jak powinieneś się zachować wjeżdżając na odcinek drogi pokryty kałużami?;Stopniowo zwiększyć prędkość.;Ograniczyć prędkość, ponieważ możesz spodziewać się poślizgu kół.;Włączyć światła awaryjne.;B;2B210.jpg;SPECJALISTYCZNY;3;B,B1;B4
6358;Czy podczas wymijania w nocy innego pojazdu oświetlającego drogę swoimi światłami możesz nie dostrzegać przeszkód na jezdni?;Tak, ze względu na możliwość chwilowego oślepienia światłami.;Nie, światła pojazdu z przeciwka zawsze poprawiają widoczność na jezdni.;Nie, nie wpływa to na widoczność na drodze.;A;2B212.jpg;SPECJALISTYCZNY;3;B,B1;B4
6359;W jakich warunkach masz prawo włączyć tylne światła przeciwmgłowe?;Gdy widoczność w obfitym deszczu jest ograniczona do 60 m.;Gdy widoczność w gęstej mgle jest ograniczona do 100 m.;Gdy widoczność podczas opadów śniegu jest mniejsza niż 50 m.;C;2B217.jpg;SPECJALISTYCZNY;3;B,B1;B4
6360;Czy w czasie jazdy w nocy masz obowiązek zwiększyć uwagę?;Tak, ponieważ widoczność w nocy jest ograniczona.;Nie, ponieważ w nocy ruch na drodze jest mniejszy.;Nie, ponieważ w nocy możesz włączyć światła drogowe.;A;2B222.jpg;SPECJALISTYCZNY;3;B,B1;B4
6361;Kiedy masz obowiązek przełączyć światła drogowe na światła mijania?;Gdy z przeciwka nadjeżdża inny pojazd.;Gdy zaczyna padać deszcz.;Gdy wjeżdżasz na obszar zabudowany.;A;;SPECJALISTYCZNY;3;B,B1;B4
